Batch ID,Time,Acid flow rate,Acid volume pumped,Air flow,Base flow rate,Base volume pumped,Bioreactor pressure reading,CER - unnormalized,"CER - unnormalized, integrated",DO,Feed#1 flow rate,Feed#1 volume pumped,Inlet O2%,O2 flow,Off-gas CO2%,Off-gas O2%,OUR - unnormalized,"OUR - unnormalized, integrated",pH,RQ,Stir speed,Temperature,Volume,Reflectance
Bioreactor 1,3.633333333,NaN,NaN,99.96756364,0,1.516624568,1.586444134,0.062319791,0.000105422,69.84791037,0,NaN,20.95,0,0.023,20.57954205,0.325780315,0.000848658,6.571375441,0.191322673,999.3610231,30,100.0031325,
Bioreactor 1,3.666666667,NaN,NaN,100.0596235,0,1.516624568,1.667890963,0.06269235,0.000107519,69.50180519,0,NaN,20.95,0,0.023131409,20.57913181,0.327178291,0.000859279,6.569342844,0.191630896,1003,30,100.0012685,
Bioreactor 1,3.7,NaN,NaN,99.67337043,0,1.516624568,1.469690403,0.065046892,0.000109674,69.1263105,0,NaN,20.95,0,0.024,20.58363263,0.311125097,0.000869968,6.567816485,0.209102567,996.1835135,30,99.99940735,
Bioreactor 1,3.733333333,NaN,NaN,99.93094456,0,1.516624568,1.460336323,0.065136741,0.000111841,68.71230123,0,NaN,20.95,0,0.024047028,20.58009402,0.323037326,0.000880682,6.564281968,0.201652586,1003.670804,30,99.99754423,
Bioreactor 1,3.766666667,NaN,NaN,99.97292088,0,1.516624568,1.673810936,0.06772288,0.000114085,68.3171386,0,NaN,20.95,0,0.025,20.580995,0.319288426,0.000891265,6.571990334,0.212106064,998.005465,29.97999954,99.99567544,
Bioreactor 1,3.8,NaN,NaN,100.0778929,0,1.516624568,1.504448332,0.06770209,0.000116343,67.9539601,0,NaN,20.95,0,0.025,20.57721938,0.332124702,0.000902158,6.567183138,0.203874499,997.2929224,29.98999977,99.99400406,
Bioreactor 1,3.833333333,NaN,NaN,100.0552926,0,1.516624568,1.568525834,0.070420037,0.000118667,67.53962727,0,NaN,20.95,0,0.026000001,20.57876768,0.326148684,0.000913146,6.56299987,0.215928847,1001.84482,30,99.99214291,
Bioreactor 1,3.866666667,NaN,NaN,99.94232508,0,1.516624568,1.490543278,0.070435322,0.000121015,66.92187196,0,NaN,20.95,0,0.026000001,20.58712992,0.297561984,0.0009231,6.558260419,0.23671162,998.2602057,30.00869917,99.99025392,
Bioreactor 1,3.9,NaN,NaN,100.0380867,0,1.516624568,1.586386031,0.070925906,0.000123426,66.51811733,0,NaN,20.95,0,0.026174368,20.58452278,0.306450245,0.000933158,6.56117437,0.231534265,999.6512659,30.01000023,99.98835989,
Bioreactor 1,3.933333333,NaN,NaN,100.0428588,0,1.516624568,1.589048485,0.073158793,0.00012585,66.35703134,0,NaN,20.95,0,0.027000001,20.57546493,0.336886561,0.00094396,6.561999943,0.21717774,998.4644239,30.01000023,99.98648133,
Bioreactor 1,3.966666667,NaN,NaN,99.98274942,0,1.516624568,1.652018338,0.075886305,0.000128346,65.94941265,0,NaN,20.95,0,0.028000001,20.58149136,0.315586105,0.000954758,6.562745307,0.240482719,999.254582,30.00254588,99.98461343,
Bioreactor 1,4,NaN,NaN,100.0414933,0,1.516624568,1.502826187,0.077772662,0.000130878,65.53690164,0,NaN,20.95,0,0.02869495,20.57391518,0.341074665,0.00096574,6.562609998,0.22801309,1000.084851,30,99.98273871,
Bioreactor 1,4.033333333,NaN,NaN,99.97978747,0,1.516624568,1.568669429,0.078535706,0.000133469,65.36890772,0,NaN,20.95,0,0.028999999,20.56999969,0.353992958,0.000977279,6.558365222,0.22185669,998.3653298,30.00658683,99.98088336,
Bioreactor 1,4.066666667,NaN,NaN,100.0233055,0,1.516624568,1.527100286,0.079645403,0.00013614,65.06944103,0,NaN,20.95,0,0.029405486,20.57040496,0.352364223,0.000988735,6.561405472,0.226060459,999,30.01000023,99.97902045,
Bioreactor 1,4.1,NaN,NaN,99.77119087,0,1.516624568,1.491821619,0.081254924,0.000138842,64.3317229,0,NaN,20.95,0,0.029999999,20.56937063,0.355479167,0.001000417,6.561913673,0.228626287,999.2843102,30.01000023,99.97716474,
Bioreactor 1,4.133333333,NaN,NaN,99.91049365,0,1.516624568,1.598820253,0.081260868,0.00014155,63.98851258,0,NaN,20.95,0,0.029999999,20.57099303,0.349945389,0.001012168,6.556014282,0.232232282,1000.489393,30,99.97531264,
Bioreactor 1,4.166666667,NaN,NaN,100.0500781,0,1.516624568,1.540794962,0.083974002,0.000144313,63.81987212,0,NaN,20.95,0,0.030999999,20.5674578,0.361360452,0.001024072,6.556711404,0.232388103,999.0845186,30.01000023,99.97346265,
Bioreactor 1,4.2,NaN,NaN,100.0379415,0,1.516624568,1.594518697,0.085100883,0.000147114,63.44946176,0,NaN,20.95,0,0.031415546,20.57492228,0.335488263,0.001035896,6.562077863,0.253713956,998.4155456,30.01000023,99.97161141,
Bioreactor 1,4.233333333,NaN,NaN,100.0032182,0,1.516624568,1.426103052,0.086689657,0.000149992,62.97261935,0,NaN,20.95,0,0.032000002,20.56811657,0.358412753,0.001047658,6.559130213,0.241998953,999.8834378,30.01000023,99.96975151,
Bioreactor 1,4.266666667,NaN,NaN,99.86527831,0,1.516624568,1.596678994,0.089395373,0.000152907,62.50865178,0,NaN,20.95,0,0.033,20.56533061,0.367229109,0.001059875,6.559321171,0.243436799,1001.660517,30.01000023,99.96790335,
Bioreactor 1,4.3,NaN,NaN,100.0234923,0,1.516624568,1.685836876,0.089408552,0.000155878,61.91671126,0,NaN,20.95,0,0.033,20.56564598,0.366202529,0.001072353,6.55854908,0.244308042,998.469992,30.01000023,99.96606008,
Bioreactor 1,4.333333333,NaN,NaN,99.94604861,0,1.516624568,1.591770646,0.092156398,0.000158865,61.46335765,0,NaN,20.95,0,0.034000002,20.58155066,0.311102631,0.00108392,6.558000233,0.296249699,1001.775055,30.01000023,99.96419413,
Bioreactor 1,4.366666667,NaN,NaN,100.0445427,0,1.516624568,1.653580914,0.092117886,0.000161945,60.71720181,0,NaN,20.95,0,0.034000002,20.57950141,0.317996386,0.001094261,6.554498482,0.289723256,1002.169212,30.01000023,99.96227734,
Bioreactor 1,4.4,NaN,NaN,99.95539078,0,1.516624568,1.533582714,0.094833805,0.000165085,60.13902624,0,NaN,20.95,0,0.035,20.57250805,0.341270852,0.001105386,6.555245926,0.27793114,1003.262088,30.01000023,99.96038351,
Bioreactor 1,4.433333333,NaN,NaN,99.82577201,0,1.516624568,1.64690877,0.097558206,0.000168278,59.62834728,0,NaN,20.95,0,0.035999998,20.57088487,0.346169266,0.001117065,6.554885639,0.281828084,998.9428288,30.0094285,99.95850121,
Bioreactor 1,4.466666667,NaN,NaN,99.73288578,0,1.516624568,1.464958356,0.100271681,0.000171562,58.89328713,0,NaN,20.95,0,0.037,20.56999136,0.348526395,0.001128735,6.554033389,0.287702058,1000.016671,30,99.95662064,
Bioreactor 1,4.5,NaN,NaN,100.0878359,0,1.516624568,1.649313903,0.100238854,0.000174903,58.15521324,0,NaN,20.95,0,0.037,20.56608081,0.361814335,0.001140689,6.55471719,0.277048944,999,30,99.95493267,
Bioreactor 1,4.533333333,NaN,NaN,99.91087512,0,1.516624568,1.543814472,0.105404609,0.000178333,57.42991159,0,NaN,20.95,0,0.03890149,20.56129619,0.376897859,0.001152772,6.553197125,0.279663372,999.1970209,30,99.95305546,
Bioreactor 1,4.566666667,NaN,NaN,99.91026167,0,1.516624568,1.560876995,0.105648755,0.000181855,56.59356262,0,NaN,20.95,0,0.039000001,20.56132201,0.376657377,0.001165043,6.549839188,0.280502961,1001.196588,30,99.95117821,
Bioreactor 1,4.6,NaN,NaN,99.91021224,0,1.516624568,1.718878187,0.111108905,0.000185473,55.85601895,0,NaN,20.95,0,0.041000001,20.56137416,0.375185479,0.001177591,6.551747982,0.296180022,1001.956561,30,99.94930943,
Bioreactor 1,4.633333333,NaN,NaN,99.82231347,0,1.516624568,1.485749725,0.111775834,0.000189184,55.13612037,0,NaN,20.95,0,0.041250235,20.56324982,0.368538762,0.001189945,6.54875171,0.303317413,1001.748828,30,99.94743637,
Bioreactor 1,4.666666667,NaN,NaN,100.124979,0,1.516624568,1.6169609,0.11377113,0.000192963,54.47199913,0,NaN,20.95,0,0.041999999,20.55599976,0.392726984,0.001202498,6.546442476,0.289695219,1000.846113,30,99.94555875,
Bioreactor 1,4.7,NaN,NaN,99.89458939,0,1.516624568,1.476763403,0.118305502,0.000196833,53.89822147,0,NaN,20.95,0,0.043669788,20.5576599,0.385875793,0.001215365,6.549028181,0.306581957,998.9906368,30,99.94369219,
Bioreactor 1,4.733333333,NaN,NaN,100.1020896,0,1.516624568,1.590732254,0.121899601,0.000200787,53.26356942,0,NaN,20.95,0,0.045000002,20.55625336,0.389710387,0.0012282,6.549253659,0.312817786,1001.761239,30,99.94182036,
Bioreactor 1,4.766666667,NaN,NaN,99.91835631,0,1.516624568,1.515956376,0.121900266,0.000204842,52.65110425,0,NaN,20.95,0,0.045000002,20.55558929,0.391988262,0.001241078,6.543357388,0.31098512,999.6427568,30,99.93994574,
Bioreactor 1,4.8,NaN,NaN,99.94798272,0,1.516624568,1.473613316,0.124610063,0.000208979,51.96045896,0,NaN,20.95,0,0.046,20.55719032,0.385786626,0.001253862,6.546904997,0.32310316,997.5475433,30,99.9380657,
Bioreactor 1,4.833333333,NaN,NaN,99.79722573,0,1.516624568,1.680283214,0.127290517,0.000213195,51.49295164,0,NaN,20.95,0,0.046999998,20.55854654,0.3803363,0.001266864,6.542421494,0.334739927,998.4842663,30,99.93618846,
Bioreactor 1,4.866666667,NaN,NaN,100.1107802,0,1.516624568,1.556317326,0.129972066,0.000217491,50.94159675,0,NaN,20.95,0,0.048,20.56046158,0.372980457,0.001279513,6.541769126,0.348476032,999.3074395,30,99.93429825,
Bioreactor 1,4.9,NaN,NaN,99.96520948,0,1.516624568,1.578379097,0.131593454,0.000221831,50.46349324,0,NaN,20.95,0,0.04858622,20.56058648,0.372228594,0.001292155,6.540827607,0.353559043,999.1724402,29.98999977,99.93240118,
Bioreactor 1,4.933333333,NaN,NaN,99.9631901,0,1.516624568,1.557146239,0.132768773,0.000226249,49.93286802,0,NaN,20.95,0,0.048999999,20.55788529,0.381342667,0.001304856,6.540885418,0.348219553,1000.513834,29.98999977,99.93050329,
Bioreactor 1,4.966666667,NaN,NaN,100.083587,0,1.516624568,1.400529592,0.136424893,0.000230747,49.35215781,0,NaN,20.95,0,0.050341184,20.55768185,0.381138807,0.001317453,6.538705806,0.358003821,1001.023552,30,99.92860127,
Bioreactor 1,5,NaN,NaN,100.0877472,0,1.516624568,1.653497756,0.138229894,0.000235334,48.76620397,0,NaN,20.95,0,0.050999999,20.55686103,0.383534293,0.001330109,6.542425795,0.360464416,1001.703455,29.98999977,99.92669195,
Bioreactor 1,5.033333333,NaN,NaN,99.9485258,0,1.516624568,1.57970163,0.140904308,0.000239984,48.3786255,0,NaN,20.95,0,0.052000001,20.55424156,0.391697486,0.001343091,6.540277464,0.359732494,999.7225077,30,99.924791,
Bioreactor 1,5.066666667,NaN,NaN,100.0409731,0,1.516624568,1.436708199,0.143581633,0.000244741,47.76352454,0,NaN,20.95,0,0.052999999,20.5510006,0.401998125,0.001356251,6.535201695,0.357169907,999.6051515,30,99.92289315,
Bioreactor 1,5.1,NaN,NaN,99.96451698,0,1.516624568,1.527152032,0.146337675,0.000249543,47.0215967,0,NaN,20.95,0,0.054000001,20.54828322,0.410724703,0.001369626,6.534283085,0.356303743,999.2830403,30,99.92099661,
Bioreactor 1,5.133333333,NaN,NaN,99.91208786,0,1.516624568,1.667607833,0.146500865,0.00025441,46.35667332,0,NaN,20.95,0,0.054098669,20.54890117,0.408244832,0.001383157,6.535407911,0.358852879,999.7039974,30,99.91910577,
Bioreactor 1,5.166666667,NaN,NaN,100.1096693,0,1.516624568,1.537947299,0.151713622,0.000259395,45.49629548,0,NaN,20.95,0,0.056000002,20.5507577,0.400689051,0.001396797,6.534757072,0.37865632,999.9392729,30,99.9172167,
Bioreactor 1,5.2,NaN,NaN,100.0112374,0,1.516624568,1.380444437,0.151724189,0.000264452,44.56966982,0,NaN,20.95,0,0.056000002,20.54994667,0.403496733,0.001410625,6.534986851,0.376028796,999,30,99.91532508,
Bioreactor 1,5.233333333,NaN,NaN,100.0563643,0,1.516624568,1.484300185,0.15708432,0.000269573,43.63770319,0,NaN,20.95,0,0.057966641,20.54316609,0.425410501,0.001424378,6.528933241,0.369263711,998.9666427,29.98033312,99.91361742,
Bioreactor 1,5.266666667,NaN,NaN,100.0730515,0,1.516624568,1.532796359,0.159681255,0.000274816,42.90324365,0,NaN,20.95,0,0.058927237,20.54700089,0.411558597,0.001438255,6.530145429,0.387992395,998.2910547,29.98999977,99.9117239,
Bioreactor 1,5.3,NaN,NaN,100.1077057,0,1.516624568,1.589809439,0.162241055,0.000280158,41.3069085,0,NaN,20.95,0,0.059887376,20.54188726,0.428287548,0.001452312,6.526450629,0.378822965,999.33787,30,99.90982649,
Bioreactor 1,5.333333333,NaN,NaN,100.0181336,0,1.516624568,1.489932895,0.165360512,0.000285581,40.51673261,0,NaN,20.95,0,0.061000001,20.55200005,0.393081598,0.001466114,6.527324264,0.420677316,1000.837904,30.01000023,99.90792565,
Bioreactor 1,5.366666667,NaN,NaN,99.91365091,0,1.516624568,1.570142797,0.168073379,0.000291168,39.85001702,0,NaN,20.95,0,0.061999999,20.55081552,0.396429951,0.001479385,6.528000023,0.424142876,1002.012983,30.01000023,99.90599453,
Bioreactor 1,5.4,NaN,NaN,100.1097959,0,1.516624568,1.453413246,0.175455745,0.000296895,39.36087798,0,NaN,20.95,0,0.064752765,20.54550533,0.412474061,0.001492839,6.526989032,0.425422208,1007.494468,30.01000023,99.90406096,
Bioreactor 1,5.433333333,NaN,NaN,99.94870313,0,1.516624568,1.477200623,0.178827597,0.000302794,39.14860148,0,NaN,20.95,0,0.066,20.54000092,0.430428029,0.001506743,6.527565751,0.415464572,1011.131393,30.01000023,99.90213733,
Bioreactor 1,5.466666667,NaN,NaN,100.0041603,0,1.516624568,1.581318255,0.184198227,0.000308866,39.16683853,0,NaN,20.95,0,0.068000004,20.53467131,0.447142069,0.001521364,6.526013849,0.411950949,1019.013838,30.01000023,99.90022608,
Bioreactor 1,5.5,NaN,NaN,100.0286996,0,1.516624568,1.533688178,0.189705301,0.000315082,39.03798694,0,NaN,20.95,0,0.07,20.5340004,0.44821674,0.001536253,6.524144645,0.423244569,1025,30.01000023,99.89831768,
Bioreactor 1,5.533333333,NaN,NaN,100.0771712,0,1.516624568,1.613167817,0.19400341,0.000321436,38.80016461,0,NaN,20.95,0,0.071583921,20.53000069,0.460804446,0.001551774,6.523255266,0.421012648,1031.50353,30.01000023,99.8964239,
Bioreactor 1,5.566666667,NaN,NaN,100.137347,0,1.516624568,1.536567461,0.19778106,0.000327975,38.88369635,0,NaN,20.95,0,0.072999999,20.52629168,0.472359523,0.001567386,6.521999981,0.418904184,1032.097243,30,99.89452723,
Bioreactor 1,5.6,NaN,NaN,100.0514782,0,1.516624568,1.615167592,0.200456265,0.000334631,39.06579778,0,NaN,20.95,0,0.074000001,20.51590772,0.50714467,0.001583693,6.520861688,0.395336307,1036.292811,29.98999977,99.8926453,
Bioreactor 1,5.633333333,NaN,NaN,100.0578363,0,1.516624568,1.460697226,0.208583035,0.000341459,38.98104629,0,NaN,20.95,0,0.077,20.51355069,0.513068102,0.001600525,6.522414241,0.406580888,1036.277155,30,99.89077534,
Bioreactor 1,5.666666667,NaN,NaN,99.90109938,0,1.516624568,1.505813314,0.211297229,0.000348447,39.11301646,0,NaN,20.95,0,0.078000002,20.51670454,0.501555824,0.001617477,6.522021845,0.421326838,1046.115009,30,99.88890074,
Bioreactor 1,5.7,NaN,NaN,100.0508978,0,1.516624568,1.543087331,0.212305993,0.000355535,39.07639573,0,NaN,20.95,0,0.078404661,20.51259528,0.515135061,0.001634523,6.519595497,0.412132613,1055.190684,30,99.88702742,
Bioreactor 1,5.733333333,NaN,NaN,99.98822921,0,1.516624568,1.544108151,0.216696012,0.000362718,39.24041236,0,NaN,20.95,0,0.079999998,20.51363913,0.510579843,0.001651935,6.516805073,0.42441604,1054.083012,30.01000023,99.8851606,
Bioreactor 1,5.766666667,NaN,NaN,99.82649642,0,1.516624568,1.65980693,0.219412948,0.000370022,39.38086947,0,NaN,20.95,0,0.081,20.51415217,0.508121627,0.001668999,6.516924228,0.431959139,1057.383861,30.01000023,99.88327538,
Bioreactor 1,5.8,NaN,NaN,100.1031719,0,1.516624568,1.467998198,0.224084828,0.000377419,39.13458764,0,NaN,20.95,0,0.082738333,20.51069103,0.518650111,0.001686281,6.512569825,0.432185502,1063.784995,30.01000023,99.88139317,
Bioreactor 1,5.833333333,NaN,NaN,99.97867916,0,1.516624568,1.617680193,0.225455837,0.000384871,38.90929126,0,NaN,20.95,0,0.083201813,20.52379846,0.473652647,0.001702765,6.515394535,0.475991298,1068.403632,30.01000023,99.87948726,
Bioreactor 1,5.866666667,NaN,NaN,99.96161508,0,1.516624568,1.587022443,0.225348893,0.000392395,38.68572358,0,NaN,20.95,0,0.083159098,20.52231769,0.478777837,0.001718575,6.515000011,0.470703237,1078,30.01000023,99.87754982,
Bioreactor 1,5.9,NaN,NaN,100.0071207,0,1.516624568,1.342781411,0.23026202,0.000400028,39.01304761,0,NaN,20.95,0,0.085000001,20.51399994,0.50580357,0.001735029,6.517999794,0.455240006,1076,30.01000023,99.87562818,
Bioreactor 1,5.933333333,NaN,NaN,100.0786726,0,1.516624568,1.466968621,0.235629049,0.000407794,39.11466968,0,NaN,20.95,0,0.086999997,20.51112517,0.51410819,0.00175219,6.513874657,0.45833062,1084.68641,30,99.87372531,
Bioreactor 1,5.966666667,NaN,NaN,100.0570241,0,1.516624568,1.683141613,0.238369591,0.000415718,39.14083091,0,NaN,20.95,0,0.088006215,20.51098726,0.513891517,0.001769316,6.508993755,0.463851986,1083.037291,30,99.87181253,
Bioreactor 1,6,NaN,NaN,99.92279912,0,1.516624568,1.619818771,0.243764355,0.000423799,38.81846765,0,NaN,20.95,0,0.090000004,20.50499916,0.532965747,0.001787006,6.509962473,0.457373399,1094.074853,30,99.87010242,
Bioreactor 1,6.033333333,NaN,NaN,99.98794586,0,1.516624568,1.311465935,0.249262532,0.000432042,38.75573287,0,NaN,20.95,0,0.092,20.50576799,0.529068186,0.001804655,6.510844831,0.471147464,1101.767493,30,99.8681955,
Bioreactor 1,6.066666667,NaN,NaN,100.0603387,0,1.516624568,1.501617454,0.251461822,0.000440457,39.33779177,0,NaN,20.95,0,0.089000002,20.50788051,0.533889937,0.001822479,6.507119083,0.470975395,1099.237954,30.01000023,97.12616877,
Bioreactor 1,6.1,NaN,NaN,99.79920021,0,1.516624568,1.520470053,0.254246678,0.000448901,40.04175345,0,NaN,20.95,0,0.092,20.50366283,0.536665131,0.001840337,6.504168377,0.473724411,1094.65173,30.01000023,97.12405634,
Bioreactor 1,6.133333333,NaN,NaN,100.0106733,0,1.516624568,1.529894361,0.257031535,0.000457345,39.81722676,0,NaN,20.95,0,0.093999997,20.50200081,0.539440324,0.001858195,6.503605264,0.476473428,1095.798239,30.01000023,97.12194893,
Bioreactor 1,6.166666667,NaN,NaN,100.0577683,0,1.516624568,1.517789478,0.260109523,0.000465938,39.54390977,0,NaN,20.95,0,0.096000001,20.50099945,0.542559636,0.001876203,6.503756343,0.479411858,1100.512941,30,97.12055925,
Bioreactor 1,6.2,NaN,NaN,100.0055357,0,1.516624568,1.504609098,0.262787932,0.000474655,39.23671767,0,NaN,20.95,0,0.097000003,20.50027642,0.544255449,0.001894507,6.499723598,0.482843158,1107.829702,29.98999977,97.11865365,
Bioreactor 1,6.233333333,NaN,NaN,99.9861787,0,1.516624568,1.564549409,0.26818443,0.000483517,39.42151214,0,NaN,20.95,0,0.098999999,20.49699974,0.554004068,0.001912807,6.50035096,0.484083864,1112.701681,30,97.11673792,
Bioreactor 1,6.266666667,NaN,NaN,100.074466,0,1.516624568,1.552825013,0.271871722,0.000492529,39.2700058,0,NaN,20.95,0,0.100354586,20.49600029,0.556493045,0.001931715,6.498709098,0.488546351,1112.290833,30,97.11483887,
Bioreactor 1,6.3,NaN,NaN,100.0266532,0,1.516624568,1.705046654,0.276341495,0.00050169,39.47130782,0,NaN,20.95,0,0.101999998,20.49581175,0.555982303,0.001950403,6.495583841,0.497073438,1117.604037,30,97.11292682,
Bioreactor 1,6.333333333,NaN,NaN,100.1427195,0,1.516624568,1.516998642,0.280673726,0.000510961,39.21996555,0,NaN,20.95,0,0.10354814,20.51225916,0.498746178,0.001967791,6.494162861,0.562865266,1119.903723,30,97.11097408,
Bioreactor 1,6.366666667,NaN,NaN,99.99199418,0,1.516624568,1.64849123,0.2845696,0.000520382,39.37343202,0,NaN,20.95,0,0.104999997,20.50449864,0.524241276,0.001984795,6.491499008,0.542827665,1117.496002,29.98999977,97.1089877,
Bioreactor 1,6.4,NaN,NaN,99.9445921,0,1.516624568,1.604785515,0.289955193,0.000529948,39.30015865,0,NaN,20.95,0,0.107000001,20.50063332,0.535992408,0.00200256,6.488367409,0.541018149,1125.911583,29.98999977,97.10702338,
Bioreactor 1,6.433333333,NaN,NaN,100.0245108,0,1.516624568,1.498858781,0.292616604,0.000539665,38.96730067,0,NaN,20.95,0,0.108000003,20.49600029,0.551065178,0.002020676,6.489999916,0.531001805,1135.476818,29.98999977,97.10506526,
Bioreactor 1,6.466666667,NaN,NaN,99.9959206,0,1.516624568,1.537630428,0.297105292,0.00054949,39.3459082,0,NaN,20.95,0,0.109636959,20.49227366,0.562763863,0.002039202,6.486637121,0.527976403,1133.636961,29.99363025,97.10311244,
Bioreactor 1,6.5,NaN,NaN,100.0936883,0,1.516624568,1.436479988,0.30070486,0.000559434,38.93588234,0,NaN,20.95,0,0.111000001,20.49074598,0.566844895,0.002058072,6.486000206,0.530555217,1143.05898,30,97.10116717,
Bioreactor 1,6.533333333,NaN,NaN,99.81090979,0,1.516624568,1.444797704,0.305471388,0.000569517,39.35022461,0,NaN,20.95,0,0.112738703,20.49200058,0.561400073,0.002076943,6.483477318,0.544125437,1144.738703,30,97.09921707,
Bioreactor 1,6.566666667,NaN,NaN,99.94426827,0,1.516624568,1.495635718,0.308881049,0.000579747,39.15519895,0,NaN,20.95,0,0.114,20.48776389,0.575001541,0.002095923,6.483793834,0.537292982,1152.587891,30,97.09726193,
Bioreactor 1,6.6,NaN,NaN,100.0354116,0,1.516624568,1.613201897,0.312013403,0.000590094,39.13567104,0,NaN,20.95,0,0.115160096,20.48816088,0.572787821,0.002114991,6.480840009,0.544736075,1153.160094,30,97.0953062,
Bioreactor 1,6.633333333,NaN,NaN,99.86341232,0,1.516624568,1.420678936,0.31696481,0.000600609,38.81240085,0,NaN,20.95,0,0.116999999,20.48488684,0.582626584,0.002134347,6.481227306,0.544029264,1158.545537,30,97.09335185,
Bioreactor 1,6.666666667,NaN,NaN,100.1934738,0,1.516624568,1.586506492,0.322480511,0.000611228,39.10633011,0,NaN,20.95,0,0.119070506,20.48178882,0.591585587,0.00215394,6.479000237,0.545116587,1160.21151,30,97.09140244,
Bioreactor 1,6.7,NaN,NaN,100.0355794,0,1.516624568,1.586347964,0.327909969,0.000622056,39.17308653,0,NaN,20.95,0,0.120999999,20.47701696,0.606926631,0.002173926,6.474070733,0.540279716,1168.982346,30,97.08945256,
Bioreactor 1,6.733333333,NaN,NaN,100.0378564,0,1.516624568,1.641077365,0.333242436,0.000633059,38.88540768,0,NaN,20.95,0,0.122973319,20.47413433,0.615363515,0.002193986,6.475973295,0.541544664,1172.026684,30,97.08769444,
Bioreactor 1,6.766666667,NaN,NaN,99.97787571,0,1.516624568,1.498860558,0.34127651,0.000644281,38.85776308,0,NaN,20.95,0,0.125936616,20.47293622,0.617349588,0.002214554,6.473000195,0.55281237,1177.873229,30,97.08574916,
Bioreactor 1,6.8,NaN,NaN,100.0450497,0,1.538739794,1.634823107,0.344159472,0.000655693,39.0407758,0,NaN,20.95,0,0.127000004,20.47189319,0.620163807,0.002235188,6.47132087,0.554950912,1181.465034,30,97.10565308,
Bioreactor 1,6.833333333,NaN,NaN,100.1502676,0,1.563819762,1.465050983,0.346841328,0.000667268,38.81844031,0,NaN,20.95,0,0.128000006,20.48376271,0.578708602,0.002254885,6.517305014,0.599405934,1189.694903,30.03000069,97.12901548,
Bioreactor 1,6.866666667,NaN,NaN,100.0323844,0,1.563819762,1.460382795,0.344166112,0.000678765,39.00466862,0,NaN,20.95,0,0.127000004,20.47699928,0.602671206,0.002274368,6.517421812,0.571067788,1195.054689,30.01210965,97.12701174,
Bioreactor 1,6.9,NaN,NaN,100.0845024,0,1.563819762,1.509498466,0.349607958,0.000690333,38.62021173,0,NaN,20.95,0,0.128999993,20.47650007,0.602984051,0.002294359,6.517499797,0.579810521,1203.999933,30,97.12503347,
