Time,DO,pH,Stirrer_speed,Temperature,Pressure,Air_flow,Oxygen_flow,Inlet_air_O2,Offgas_O2,Offgas_CO2,CTR,Formed_CO2,OTR,Consumed_O2,RQ,Feed_rate_volumetric,Feed_volume,Base_rate,Base_volume,Liquid_volume,Acid_volume,Acid_rate,Reflectance,Experiment,Reactor/Plate/Flask Number,Parent Culture,Base Medium,Container ID (calculated),Container Type,Control?,Culture Type,Experiment Annotation,growth_rate,Feed Medium #1,Replicate #,Seed,Strain Batch,Strain Genotype,Initial Culture VolumeNone,Culture Volume Unit,Starting OD,Temperature Setpoint (C),pH Setpoint,pH Control Base Solution,DO Control Setpoint (%),DO Control Cascade Level 1,DO Control Cascade Level 2,Minimum Aeration (slpm),Maximum Aeration (slpm),Minimum Stirring or Shaking Speed (rpm),Maximum Stirring or Shaking Speed (rpm),Aeration Gas Type,Phase
1.333333333,86.76257938,6.594382127,998.3481038,30.01000023,1.553913989,99.99440321,0.0,20.95,20.61553923,0.007,0.018963421,1.72e-05,0.213844926,0.000232148,0.088696571,0.0,,0.0,1.516624568,101.3723386,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.366666667,86.36786093,6.593771316,997.9148331,30.01000023,1.564995173,100.0263171,0.0,20.95,20.61639908,0.007771292,0.021059749,1.79e-05,0.21041209,0.000239408,0.100568649,0.0,,0.0,1.516624568,101.3704316,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.4,86.38014647,6.594000008,999.6141675,30.01000023,1.656263042,99.94958144,0.0,20.95,20.61403535,0.008,0.021683086,1.86e-05,0.218387465,0.000246786,0.099378067,0.0,,0.0,1.516624568,101.3685274,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.433333333,86.1639066,6.587555606,997.5555417,30.00861134,1.485389074,100.0323031,0.0,20.95,20.60941594,0.008,0.021675894,1.93e-05,0.234148408,0.000254363,0.092595323,0.0,,0.0,1.516624568,101.3666251,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.466666667,85.96837684,6.594902935,998.9029931,30.0,1.591529363,99.96112671,0.0,20.95,20.60719426,0.008,0.021680957,2e-05,0.241820029,0.000262277,0.089663884,0.0,,0.0,1.516624568,101.364736,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.5,85.72280266,6.589144395,1000.048163,30.0,1.560887329,100.0022039,0.0,20.95,20.6081443,0.008,0.021678655,2.07e-05,0.238537504,0.000270135,0.090889581,0.0,,0.0,1.516624568,101.3628453,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.533333333,85.64083998,6.587013062,1002.0,30.0,1.462191042,100.013604,0.0,20.95,20.61396559,0.008,0.021684894,2.14e-05,0.218645095,0.000277887,0.099184508,0.0,,0.0,1.516624568,101.360952,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.566666667,85.40810576,6.592036898,997.1102444,30.0,1.601855253,99.99412795,0.0,20.95,20.60796307,0.008,0.021684768,2.22e-05,0.239226227,0.000285765,0.090646092,0.0,,0.0,1.516624568,101.3592484,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.6,85.17583367,6.590682815,1001.0,30.0,1.65432907,99.93792921,0.0,20.95,20.60525568,0.009,0.024390192,2.29e-05,0.247738838,0.00029386,0.098464913,0.0,,0.0,1.516624568,101.3573638,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.633333333,85.17583367,6.590177887,1001.411166,30.0,1.449111569,100.0193416,0.0,20.95,20.60731464,0.009,0.024392975,2.37e-05,0.240707637,0.000302113,0.101396361,0.0,,0.0,1.516624568,101.3554787,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.666666667,85.08370414,6.591000225,998.8071169,30.0,1.529754586,99.95612417,0.0,20.95,20.60622887,0.009,0.024389813,2.45e-05,0.244398792,0.000310567,0.099842448,0.0,,0.0,1.516624568,101.3536003,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.7,84.92614554,6.588709753,999.0,30.0,1.451763436,100.1086639,0.0,20.95,20.60929082,0.009,0.024393438,2.53e-05,0.233936167,0.000318776,0.10430931,0.0,,0.0,1.516624568,101.35172,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.733333333,84.70410155,6.589183229,998.704198,29.98999977,1.5407882,99.97229933,0.0,20.95,20.61800003,0.009,0.02440155,2.62e-05,0.204143276,0.000325985,0.119531488,0.0,,0.0,1.516624568,101.3498067,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.766666667,84.49877563,6.590682858,1000.682924,29.98999977,1.442268347,100.0680249,0.0,20.95,20.61763373,0.009,0.02439028,2.7e-05,0.205304314,0.00033287,0.118917173,0.0,,0.0,1.516624568,101.3478798,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.8,84.26845697,6.593854214,1001.606798,30.0,1.616655458,100.0015467,0.0,20.95,20.61103444,0.009606798,0.026031187,2.78e-05,0.227460928,0.000340048,0.11482751,0.0,,0.0,1.516624568,101.3459579,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.833333333,84.21120439,6.592281523,1000.281595,30.0,1.598758294,100.0265136,0.0,20.95,20.61228204,0.01,0.027101914,2.87e-05,0.22294632,0.000347547,0.121674154,0.0,,0.0,1.516624568,101.3440501,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.866666667,84.10236359,6.592406799,997.406676,30.0,1.452990948,100.0564603,0.0,20.95,20.60793762,0.01,0.027106682,2.96e-05,0.237883532,0.000354996,0.113973181,0.0,,0.0,1.516624568,101.3421376,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.9,83.87639657,6.591047467,1000.464392,30.0,1.553994106,99.97701427,0.0,20.95,20.60700035,0.01,0.02710018,3.05e-05,0.241039255,0.000362877,0.112430568,0.0,,0.0,1.516624568,101.3402383,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.933333333,83.61425111,6.587915795,997.8812094,30.0,1.540198671,100.0497968,0.0,20.95,20.60888137,0.01,0.027101,3.14e-05,0.234597661,0.000370918,0.115545556,0.0,,0.0,1.516624568,101.3383456,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
1.966666667,83.55607055,6.590404156,999.3833113,30.0,1.471009089,100.0285377,0.0,20.95,20.60378692,0.01,0.027103466,3.23e-05,0.252086261,0.000379052,0.107559456,0.0,,0.0,1.516624568,101.3364544,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.0,83.4429611,6.587652173,1001.347818,30.01000023,1.61617289,100.0342163,0.0,20.95,20.60400009,0.01,0.027100148,3.32e-05,0.251324544,0.000387663,0.107829294,0.0,,0.0,1.516624568,101.3345767,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.033333333,83.01837757,6.589367485,1002.0,30.0,1.555845711,100.0867334,0.0,20.95,20.6003678,0.010316191,0.027951112,3.42e-05,0.263494693,0.000396073,0.10603975,0.0,,0.0,1.516624568,101.3326968,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.066666667,82.92982408,6.591620883,998.0,30.0,1.547315913,99.99423542,0.0,20.95,20.6079998,0.011,0.029806939,3.52e-05,0.236868787,0.000404647,0.125837346,0.0,,0.0,1.516624568,101.3308202,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.1,82.65461368,6.589034216,1002.792907,30.0,1.503734544,99.97358708,0.0,20.95,20.60475826,0.011,0.029809762,3.62e-05,0.248003837,0.000412925,0.12020297,0.0,,0.0,1.516624568,101.3289324,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.133333333,82.57858216,6.590628486,1001.216187,29.97803997,1.592494113,99.97273652,0.0,20.95,20.60101968,0.011,0.029810471,3.72e-05,0.260826319,0.00042133,0.114367128,0.0,,0.0,1.516624568,101.3270466,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.166666667,82.47517147,6.589702004,1001.553242,29.98148877,1.521357938,100.0488304,0.0,20.95,20.59980856,0.011,0.029810557,3.82e-05,0.264978882,0.000429841,0.112644002,0.0,,0.0,1.516624568,101.3251643,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.2,82.09537599,6.585318747,1001.787609,30.0,1.419743414,99.91695641,0.0,20.95,20.59957563,0.012,0.032526687,3.92e-05,0.265109112,0.000438938,0.122721598,0.0,,0.0,1.516624568,101.3233002,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.233333333,81.99646284,6.585257997,1000.064458,30.0,1.543609623,100.1208725,0.0,20.95,20.59612952,0.012,0.032522017,4.03e-05,0.276885884,0.000448057,0.117460822,0.0,,0.0,1.516624568,101.3214339,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.266666667,81.6970681,6.589971054,1000.985616,30.01000023,1.629604773,99.99029305,0.0,20.95,20.59598627,0.012,0.032513476,4.13e-05,0.27730417,0.000457234,0.117248672,0.0,,0.0,1.516624568,101.3195671,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.3,81.41135871,6.590887747,1000.067485,30.01000023,1.581333353,100.0199517,0.0,20.95,20.60093234,0.012,0.032515106,4.24e-05,0.260364433,0.000466333,0.124887179,0.0,,0.0,1.516624568,101.3178927,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.333333333,81.26053719,6.585000183,1001.07027,30.01000023,1.580189158,100.0672672,0.0,20.95,20.60192905,0.012,0.032514895,4.35e-05,0.256946343,0.00047509,0.126544966,0.0,,0.0,1.516624568,101.3160156,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.366666667,81.10701114,6.583767438,1002.342066,30.01000023,1.574355141,99.98287902,0.0,20.95,20.60099983,0.013,0.035230568,4.46e-05,0.259458227,0.000483512,0.135785124,0.0,,0.0,1.516624568,101.3141265,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.4,80.71264708,6.586150711,998.1506112,30.00849408,1.586385358,100.0819935,0.0,20.95,20.60300064,0.013,0.035224455,4.58e-05,0.252555095,0.000491961,0.139472358,0.0,,0.0,1.516624568,101.3122389,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.433333333,80.57664964,6.584023594,998.1953134,29.99195295,1.505226489,100.0265496,0.0,20.95,20.60199928,0.013,0.03523158,4.69e-05,0.2560392,0.000500441,0.137602287,0.0,,0.0,1.516624568,101.310348,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.466666667,80.44124785,6.585265673,998.5104172,30.0,1.454531241,100.0350503,0.0,20.95,20.59700012,0.013,0.035235851,4.81e-05,0.273211259,0.000509254,0.128969249,0.0,,0.0,1.516624568,101.3084637,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.5,79.98692865,6.582717231,1000.858611,29.98999977,1.637979436,99.94778505,0.0,20.95,20.59657276,0.014,0.037952158,4.93e-05,0.274000421,0.000518284,0.138529163,0.0,,0.0,1.516624568,101.3065908,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.533333333,79.78521242,6.587034599,998.3275468,30.0,1.5351955,99.97460412,0.0,20.95,20.59300041,0.014,0.037931506,5.05e-05,0.286095457,0.000527499,0.13258339,0.0,,0.0,1.516624568,101.3047195,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.566666667,79.31617173,6.586531444,997.6328868,30.0,1.526231461,99.94926313,0.0,20.95,20.60173436,0.014,0.037943355,5.18e-05,0.256240394,0.000536512,0.14810202,0.0,,0.0,1.516624568,101.3028464,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.6,78.84184457,6.57939012,1000.195099,30.0,1.59916964,99.72960983,0.0,20.95,20.59739048,0.014,0.037944411,5.31e-05,0.271139901,0.000545469,0.140028857,0.0,,0.0,1.516624568,101.3009669,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.633333333,78.4733752,6.584185435,999.5463523,30.01000023,1.642135991,100.0180741,0.0,20.95,20.59663851,0.014,0.03793514,5.43e-05,0.273652006,0.000554606,0.138673705,0.0,,0.0,1.516624568,101.2990916,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
2.666666667,78.27083609,6.585022313,1001.483225,30.01000023,1.489447359,99.95375839,0.0,20.95,20.59601091,0.015,0.040646222,5.57e-05,0.275095418,0.000563782,0.147776272,0.0,,0.0,1.516624568,101.2972175,,,,DDB_PD_006_AMBR,R01,DDB_PD_006_AMBR_DDB25-001_R01_Main_,DDB_BM_002,R01,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__1_Pre-Final_,DDB25-001,Escherichia coli BW25113 del_fhuA del_lsrR,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
